!time,solar.current,solar.total
2014-05-15 07:30:00-07:00,52.94999885559082,18.0
2014-05-15 08:00:00-07:00,93.3499984741211,57.54999923706055
2014-05-15 08:30:00-07:00,152.5,116.95000076293945
2014-05-15 09:00:00-07:00,342.5,246.5
2014-05-15 09:30:00-07:00,639.0,506.0
2014-05-15 10:00:00-07:00,942.0,909.5
2014-05-15 10:30:00-07:00,1210.0,1415.0
2014-05-15 11:00:00-07:00,1480.0,2160.0
2014-05-15 11:30:00-07:00,1685.0,2950.0
2014-05-15 12:00:00-07:00,1895.0,3890.0
2014-05-15 12:30:00-07:00,1945.0,4780.0
2014-05-15 13:00:00-07:00,1995.0,5745.0
2014-05-15 13:30:00-07:00,2030.0,6740.0
2014-05-15 14:00:00-07:00,2190.0,7885.0
2014-05-15 14:30:00-07:00,2195.0,8880.0
2014-05-15 15:00:00-07:00,1945.0,9955.0
2014-05-15 15:30:00-07:00,1945.0,10950.0
2014-05-15 16:00:00-07:00,1910.0,11900.0
2014-05-15 16:30:00-07:00,1895.0,12950.0
2014-05-15 17:00:00-07:00,1750.0,13800.0
2014-05-15 17:30:00-07:00,1680.0,14700.0
2014-05-15 18:00:00-07:00,1330.0,15500.0
2014-05-15 18:30:00-07:00,1132.0,16100.0
2014-05-15 19:00:00-07:00,957.0,16650.0
2014-05-15 19:30:00-07:00,474.0,17050.0
2014-05-16 07:00:00-07:00,19.100000381469727,0.2800000011920929
2014-05-16 07:30:00-07:00,67.45000076293945,18.459999561309814
2014-05-16 08:00:00-07:00,129.5,72.1500015258789
2014-05-16 08:30:00-07:00,235.0,159.0
2014-05-16 09:00:00-07:00,379.0,311.5
2014-05-16 09:30:00-07:00,675.5,570.5
2014-05-16 10:00:00-07:00,1023.0,966.0
2014-05-16 10:30:00-07:00,1220.0,1525.0
2014-05-16 11:00:00-07:00,1485.0,2220.0
2014-05-16 11:30:00-07:00,1710.0,3050.0
2014-05-16 12:00:00-07:00,1835.0,3940.0
2014-05-16 12:30:00-07:00,1995.0,4925.0
2014-05-16 13:00:00-07:00,2130.0,5920.0
2014-05-16 13:30:00-07:00,2265.0,7090.0
2014-05-16 14:00:00-07:00,2330.0,8225.0
2014-05-16 14:30:00-07:00,2295.0,9365.0
2014-05-16 15:00:00-07:00,2365.0,10600.0
2014-05-16 15:30:00-07:00,2310.0,11700.0
2014-05-16 16:00:00-07:00,2255.0,12900.0
2014-05-16 16:30:00-07:00,2050.0,13950.0
2014-05-16 17:00:00-07:00,2025.0,14950.0
2014-05-16 17:30:00-07:00,1845.0,15950.0
2014-05-16 18:00:00-07:00,1575.0,16800.0
2014-05-16 18:30:00-07:00,1310.0,17400.0
2014-05-16 19:00:00-07:00,1066.5,18150.0
2014-05-16 19:30:00-07:00,486.0,18550.0
2014-05-17 07:00:00-07:00,14.5,1.100000023841858
2014-05-17 07:30:00-07:00,62.05000114440918,18.999999523162842
2014-05-17 08:00:00-07:00,119.0,67.60000038146973
2014-05-17 08:30:00-07:00,197.0,145.5
2014-05-17 09:00:00-07:00,409.5,303.5
2014-05-17 09:30:00-07:00,671.0,577.5
2014-05-17 10:00:00-07:00,960.0,1006.0
2014-05-17 10:30:00-07:00,1240.0,1510.0
2014-05-17 11:00:00-07:00,1550.0,2305.0
2014-05-17 11:30:00-07:00,1410.0,3075.0
2014-05-17 12:00:00-07:00,1880.0,3980.0
2014-05-17 12:30:00-07:00,2055.0,4935.0
2014-05-17 13:00:00-07:00,2140.0,5980.0
2014-05-17 13:30:00-07:00,2080.0,7050.0
2014-05-17 14:00:00-07:00,2230.0,8075.0
2014-05-17 14:30:00-07:00,2210.0,9185.0
2014-05-17 15:00:00-07:00,2325.0,10400.0
2014-05-17 15:30:00-07:00,1910.0,11450.0
2014-05-17 16:00:00-07:00,1910.0,12350.0
2014-05-17 16:30:00-07:00,1875.0,13400.0
2014-05-17 17:00:00-07:00,1475.0,14250.0
2014-05-17 17:30:00-07:00,1560.0,15000.0
2014-05-17 18:00:00-07:00,1455.0,15800.0
2014-05-17 18:30:00-07:00,853.0,16400.0
2014-05-17 19:00:00-07:00,707.5,16800.0
2014-05-17 19:30:00-07:00,520.5,17150.0
2014-05-18 07:00:00-07:00,25.0,0.3499999940395355
2014-05-18 07:30:00-07:00,57.45000076293945,15.285000085830688
2014-05-18 08:00:00-07:00,151.5,70.45000076293945
2014-05-18 08:30:00-07:00,247.0,167.0
2014-05-18 09:00:00-07:00,397.5,328.5
2014-05-18 09:30:00-07:00,724.5,585.0
2014-05-18 10:00:00-07:00,720.5,948.5
2014-05-18 10:30:00-07:00,993.0,1360.0
2014-05-18 11:00:00-07:00,926.5,1925.0
2014-05-18 11:30:00-07:00,827.0,2420.0
2014-05-18 12:00:00-07:00,1625.0,3155.0
2014-05-18 12:30:00-07:00,1470.0,4105.0
2014-05-18 13:00:00-07:00,2190.0,5095.0
2014-05-18 13:30:00-07:00,1910.0,6185.0
2014-05-18 14:00:00-07:00,2195.0,7345.0
2014-05-18 14:30:00-07:00,2360.0,8485.0
2014-05-18 15:00:00-07:00,2345.0,9665.0
2014-05-18 15:30:00-07:00,2385.0,10900.0
2014-05-18 16:00:00-07:00,2250.0,12050.0
2014-05-18 16:30:00-07:00,2210.0,13200.0
2014-05-18 17:00:00-07:00,2095.0,14250.0
2014-05-18 17:30:00-07:00,1870.0,15250.0
2014-05-18 18:00:00-07:00,1735.0,16150.0
2014-05-18 18:30:00-07:00,1475.0,16950.0
2014-05-18 19:00:00-07:00,1090.0,17600.0
2014-05-18 19:30:00-07:00,565.0,18050.0
2014-05-19 07:00:00-07:00,9.380000114440918,0.3100000023841858
2014-05-19 07:30:00-07:00,38.749999046325684,10.450000047683716
2014-05-19 08:00:00-07:00,97.6500015258789,48.30000114440918
2014-05-19 08:30:00-07:00,230.5,125.79999923706055
2014-05-19 09:00:00-07:00,507.5,325.5
2014-05-19 09:30:00-07:00,571.0,581.5
2014-05-19 10:00:00-07:00,680.0,902.0
2014-05-19 10:30:00-07:00,848.5,1300.0
2014-05-19 11:00:00-07:00,1600.0,1925.0
2014-05-19 11:30:00-07:00,1810.0,2765.0
2014-05-19 12:00:00-07:00,1300.0,3430.0
2014-05-19 12:30:00-07:00,1440.0,4180.0
2014-05-19 13:00:00-07:00,1505.0,4865.0
2014-05-19 13:30:00-07:00,2325.0,5905.0
2014-05-19 14:00:00-07:00,1905.0,6885.0
2014-05-19 14:30:00-07:00,2255.0,8105.0
2014-05-19 15:00:00-07:00,1008.5,8830.0
2014-05-19 15:30:00-07:00,980.0,9330.0
2014-05-19 16:00:00-07:00,1595.0,9975.0
2014-05-19 16:30:00-07:00,1765.0,10700.0
2014-05-19 17:00:00-07:00,1715.0,11650.0
2014-05-19 17:30:00-07:00,1905.0,12550.0
2014-05-19 18:00:00-07:00,1520.0,13500.0
2014-05-19 18:30:00-07:00,1540.0,14250.0
2014-05-19 19:00:00-07:00,1165.0,14950.0
2014-05-19 19:30:00-07:00,660.0,15350.0
2014-05-20 07:00:00-07:00,7.900000095367432,0.18000000715255737
2014-05-20 07:30:00-07:00,53.04999923706055,12.964999914169312
2014-05-20 08:00:00-07:00,187.5,67.30000114440918
2014-05-20 08:30:00-07:00,348.5,200.5
2014-05-20 09:00:00-07:00,424.0,380.0
2014-05-20 09:30:00-07:00,520.0,593.0
2014-05-20 10:00:00-07:00,933.5,986.0
2014-05-20 10:30:00-07:00,1200.0,1555.0
2014-05-20 11:00:00-07:00,1565.0,2285.0
2014-05-20 11:30:00-07:00,1635.0,3120.0
2014-05-20 12:00:00-07:00,1935.0,4065.0
2014-05-20 12:30:00-07:00,2070.0,5025.0
2014-05-20 13:00:00-07:00,1750.0,5865.0
2014-05-20 13:30:00-07:00,1700.0,6725.0
2014-05-20 14:00:00-07:00,2040.0,7705.0
2014-05-20 14:30:00-07:00,2160.0,8800.0
2014-05-20 15:00:00-07:00,1205.0,9595.0
2014-05-20 15:30:00-07:00,1187.5,10200.0
2014-05-20 16:00:00-07:00,1420.0,10900.0
2014-05-20 16:30:00-07:00,1790.0,11600.0
2014-05-20 17:00:00-07:00,2130.0,12600.0
2014-05-20 17:30:00-07:00,1640.0,13500.0
2014-05-20 18:00:00-07:00,600.0,13950.0
2014-05-20 18:30:00-07:00,1495.0,14300.0
2014-05-20 19:00:00-07:00,435.5,14650.0
2014-05-20 19:30:00-07:00,503.5,14900.0
2014-05-21 07:00:00-07:00,18.600000381469727,0.4000000059604645
2014-05-21 07:30:00-07:00,51.85000038146973,18.950000286102295
2014-05-21 08:00:00-07:00,111.5,63.29999923706055
2014-05-21 08:30:00-07:00,195.0,138.5
2014-05-21 09:00:00-07:00,393.0,292.0
2014-05-21 09:30:00-07:00,661.5,563.5
2014-05-21 10:00:00-07:00,972.0,990.0
2014-05-21 10:30:00-07:00,1240.0,1515.0
2014-05-21 11:00:00-07:00,1515.0,2260.0
2014-05-21 11:30:00-07:00,1745.0,3110.0
2014-05-21 12:00:00-07:00,1905.0,3935.0
2014-05-21 12:30:00-07:00,2050.0,4855.0
2014-05-21 13:00:00-07:00,2165.0,5940.0
2014-05-21 13:30:00-07:00,2235.0,7045.0
2014-05-21 14:00:00-07:00,2290.0,8200.0
2014-05-21 14:30:00-07:00,2290.0,9350.0
2014-05-21 15:00:00-07:00,2280.0,10500.0
2014-05-21 15:30:00-07:00,2245.0,11650.0
2014-05-21 16:00:00-07:00,2185.0,12750.0
2014-05-21 16:30:00-07:00,2095.0,13800.0
2014-05-21 17:00:00-07:00,1965.0,14850.0
2014-05-21 17:30:00-07:00,1820.0,15800.0
2014-05-21 18:00:00-07:00,1625.0,16700.0
2014-05-21 18:30:00-07:00,1385.0,17450.0
2014-05-21 19:00:00-07:00,1053.5,18000.0
2014-05-21 19:30:00-07:00,584.0,18450.0
2014-05-22 07:00:00-07:00,0.49000000953674316,0.009999999776482582
2014-05-22 07:30:00-07:00,28.899999618530273,1.3749999403953552
2014-05-22 08:00:00-07:00,77.75,22.25
2014-05-22 08:30:00-07:00,187.5,87.54999923706055
2014-05-22 09:00:00-07:00,292.0,208.0
2014-05-22 09:30:00-07:00,443.5,392.0
2014-05-22 10:00:00-07:00,776.0,740.0
2014-05-22 10:30:00-07:00,1099.0,1215.0
2014-05-22 11:00:00-07:00,1550.0,1935.0
2014-05-22 11:30:00-07:00,1780.0,2770.0
2014-05-22 12:00:00-07:00,1905.0,3710.0
2014-05-22 12:30:00-07:00,2010.0,4675.0
2014-05-22 13:00:00-07:00,2160.0,5795.0
2014-05-22 13:30:00-07:00,2265.0,6820.0
2014-05-22 14:00:00-07:00,2300.0,8045.0
2014-05-22 14:30:00-07:00,2320.0,9225.0
2014-05-22 15:00:00-07:00,2290.0,10350.0
2014-05-22 15:30:00-07:00,2240.0,11500.0
2014-05-22 16:00:00-07:00,2160.0,12650.0
2014-05-22 16:30:00-07:00,2070.0,13650.0
2014-05-22 17:00:00-07:00,1860.0,14650.0
2014-05-22 17:30:00-07:00,1765.0,15600.0
2014-05-22 18:00:00-07:00,1560.0,16400.0
2014-05-22 18:30:00-07:00,1330.0,17150.0
2014-05-22 19:00:00-07:00,1009.5,17650.0
2014-05-22 19:30:00-07:00,524.0,18100.0
2014-05-23 07:00:00-07:00,5.070000171661377,0.25
2014-05-23 07:30:00-07:00,51.60000038146973,13.760000467300415
2014-05-23 08:00:00-07:00,95.5999984741211,50.04999923706055
2014-05-23 08:30:00-07:00,112.5,109.9000015258789
2014-05-23 09:00:00-07:00,205.5,182.5
2014-05-23 09:30:00-07:00,553.0,377.0
2014-05-23 10:00:00-07:00,936.5,791.0
2014-05-23 10:30:00-07:00,1245.0,1320.0
2014-05-23 11:00:00-07:00,1510.0,2055.0
2014-05-23 11:30:00-07:00,1530.0,2825.0
2014-05-23 12:00:00-07:00,1865.0,3680.0
2014-05-23 12:30:00-07:00,1930.0,4525.0
2014-05-23 13:00:00-07:00,2105.0,5610.0
2014-05-23 13:30:00-07:00,2190.0,6685.0
2014-05-23 14:00:00-07:00,2165.0,7750.0
2014-05-23 14:30:00-07:00,2265.0,8945.0
2014-05-23 15:00:00-07:00,2250.0,10095.0
2014-05-23 15:30:00-07:00,2250.0,11200.0
2014-05-23 16:00:00-07:00,2205.0,12300.0
2014-05-23 16:30:00-07:00,2105.0,13350.0
2014-05-23 17:00:00-07:00,1855.0,14350.0
2014-05-23 17:30:00-07:00,1805.0,15300.0
2014-05-23 18:00:00-07:00,1660.0,16100.0
2014-05-23 18:30:00-07:00,1395.0,16900.0
2014-05-23 19:00:00-07:00,1084.5,17500.0
2014-05-23 19:30:00-07:00,529.0,17900.0
2014-05-24 07:00:00-07:00,32.400001525878906,3.5299999713897705
2014-05-24 07:30:00-07:00,68.25,25.550000190734863
2014-05-24 08:00:00-07:00,122.0,74.39999961853027
2014-05-24 08:30:00-07:00,225.0,153.5
2014-05-24 09:00:00-07:00,407.5,306.0
2014-05-24 09:30:00-07:00,637.5,572.5
2014-05-24 10:00:00-07:00,924.0,974.0
2014-05-24 10:30:00-07:00,1210.0,1525.0
2014-05-24 11:00:00-07:00,1465.0,2205.0
2014-05-24 11:30:00-07:00,1580.0,2955.0
2014-05-24 12:00:00-07:00,1790.0,3870.0
2014-05-24 12:30:00-07:00,1970.0,4795.0
2014-05-24 13:00:00-07:00,2055.0,5820.0
2014-05-24 13:30:00-07:00,2080.0,6890.0
2014-05-24 14:00:00-07:00,2255.0,7975.0
2014-05-24 14:30:00-07:00,2245.0,9115.0
2014-05-24 15:00:00-07:00,2245.0,10235.0
2014-05-24 15:30:00-07:00,2150.0,11300.0
2014-05-24 16:00:00-07:00,2150.0,12450.0
2014-05-24 16:30:00-07:00,2085.0,13550.0
2014-05-24 17:00:00-07:00,1880.0,14500.0
2014-05-24 17:30:00-07:00,1810.0,15500.0
2014-05-24 18:00:00-07:00,1600.0,16300.0
2014-05-24 18:30:00-07:00,1390.0,16950.0
2014-05-24 19:00:00-07:00,982.0,17600.0
2014-05-24 19:30:00-07:00,528.5,17950.0
2014-05-25 07:00:00-07:00,8.079999923706055,0.4399999976158142
2014-05-25 07:30:00-07:00,60.0,17.325000286102295
2014-05-25 08:00:00-07:00,96.4000015258789,59.39999771118164
2014-05-25 08:30:00-07:00,176.0,125.5
2014-05-25 09:00:00-07:00,387.0,272.5
2014-05-25 09:30:00-07:00,639.5,520.5
2014-05-25 10:00:00-07:00,960.0,966.5
2014-05-25 10:30:00-07:00,1240.0,1530.0
2014-05-25 11:00:00-07:00,1495.0,2225.0
2014-05-25 11:30:00-07:00,1595.0,2985.0
2014-05-25 12:00:00-07:00,1880.0,3805.0
2014-05-25 12:30:00-07:00,2020.0,4855.0
2014-05-25 13:00:00-07:00,2050.0,5770.0
2014-05-25 13:30:00-07:00,2210.0,6905.0
2014-05-25 14:00:00-07:00,2260.0,8030.0
2014-05-25 14:30:00-07:00,2230.0,9165.0
2014-05-25 15:00:00-07:00,2280.0,10300.0
2014-05-25 15:30:00-07:00,2235.0,11500.0
2014-05-25 16:00:00-07:00,2185.0,12600.0
2014-05-25 16:30:00-07:00,2115.0,13650.0
2014-05-25 17:00:00-07:00,2000.0,14700.0
2014-05-25 17:30:00-07:00,1860.0,15700.0
2014-05-25 18:00:00-07:00,1670.0,16500.0
2014-05-25 18:30:00-07:00,1450.0,17300.0
2014-05-25 19:00:00-07:00,1180.0,17950.0
2014-05-25 19:30:00-07:00,698.5,18450.0
2014-05-26 07:00:00-07:00,13.745000123977661,1.2000000523403287
2014-05-26 07:30:00-07:00,61.10000228881836,20.0
2014-05-26 08:00:00-07:00,90.54999923706055,58.79999923706055
2014-05-26 08:30:00-07:00,173.5,117.04999923706055
2014-05-26 09:00:00-07:00,359.0,249.5
2014-05-26 09:30:00-07:00,646.0,509.0
2014-05-26 10:00:00-07:00,956.0,926.0
2014-05-26 10:30:00-07:00,1245.0,1490.0
2014-05-26 11:00:00-07:00,1515.0,2205.0
2014-05-26 11:30:00-07:00,1670.0,2985.0
2014-05-26 12:00:00-07:00,1845.0,3910.0
2014-05-26 12:30:00-07:00,2060.0,4955.0
2014-05-26 13:00:00-07:00,2155.0,6000.0
2014-05-26 13:30:00-07:00,2240.0,7115.0
2014-05-26 14:00:00-07:00,2150.0,8190.0
2014-05-26 14:30:00-07:00,2305.0,9440.0
2014-05-26 15:00:00-07:00,2295.0,10600.0
2014-05-26 15:30:00-07:00,2270.0,11600.0
2014-05-26 16:00:00-07:00,2205.0,12850.0
2014-05-26 16:30:00-07:00,2100.0,13950.0
2014-05-26 17:00:00-07:00,1985.0,14950.0
2014-05-26 17:30:00-07:00,1830.0,15900.0
2014-05-26 18:00:00-07:00,1655.0,16800.0
2014-05-26 18:30:00-07:00,1435.0,17550.0
2014-05-26 19:00:00-07:00,1170.0,18200.0
2014-05-26 19:30:00-07:00,705.0,18650.0
2014-05-27 07:00:00-07:00,14.404999792575836,2.0299999993294477
2014-05-27 07:30:00-07:00,62.75,23.40000057220459
2014-05-27 08:00:00-07:00,88.94999694824219,63.10000038146973
2014-05-27 08:30:00-07:00,157.0,122.0
2014-05-27 09:00:00-07:00,328.0,228.0
2014-05-27 09:30:00-07:00,676.5,534.0
2014-05-27 10:00:00-07:00,988.5,965.0
2014-05-27 10:30:00-07:00,1270.0,1530.0
2014-05-27 11:00:00-07:00,1515.0,2205.0
2014-05-27 11:30:00-07:00,1675.0,2995.0
2014-05-27 12:00:00-07:00,1850.0,3840.0
2014-05-27 12:30:00-07:00,2060.0,4880.0
2014-05-27 13:00:00-07:00,2100.0,5905.0
2014-05-27 13:30:00-07:00,2265.0,7020.0
2014-05-27 14:00:00-07:00,2325.0,8220.0
2014-05-27 14:30:00-07:00,2260.0,9325.0
2014-05-27 15:00:00-07:00,2325.0,10600.0
2014-05-27 15:30:00-07:00,2315.0,11700.0
2014-05-27 16:00:00-07:00,2170.0,12850.0
2014-05-27 16:30:00-07:00,2175.0,14000.0
2014-05-27 17:00:00-07:00,1985.0,15000.0
2014-05-27 17:30:00-07:00,1835.0,16000.0
2014-05-27 18:00:00-07:00,1700.0,16900.0
2014-05-27 18:30:00-07:00,1470.0,17700.0
2014-05-27 19:00:00-07:00,1185.0,18350.0
2014-05-27 19:30:00-07:00,718.5,18850.0
2014-05-28 07:00:00-07:00,21.09999918937683,2.024999980814755
2014-05-28 07:30:00-07:00,81.29999923706055,23.600000858306885
2014-05-28 08:00:00-07:00,119.5,71.3499984741211
2014-05-28 08:30:00-07:00,202.5,152.0
2014-05-28 09:00:00-07:00,380.0,300.5
2014-05-28 09:30:00-07:00,665.5,571.5
2014-05-28 10:00:00-07:00,982.0,996.0
2014-05-28 10:30:00-07:00,1280.0,1575.0
2014-05-28 11:00:00-07:00,1555.0,2310.0
2014-05-28 11:30:00-07:00,1775.0,3150.0
2014-05-28 12:00:00-07:00,1900.0,4055.0
2014-05-28 12:30:00-07:00,2115.0,5135.0
2014-05-28 13:00:00-07:00,2225.0,6230.0
2014-05-28 13:30:00-07:00,2315.0,7360.0
2014-05-28 14:00:00-07:00,2350.0,8555.0
2014-05-28 14:30:00-07:00,2290.0,9690.0
2014-05-28 15:00:00-07:00,2355.0,10900.0
2014-05-28 15:30:00-07:00,2325.0,12100.0
2014-05-28 16:00:00-07:00,2110.0,13150.0
2014-05-28 16:30:00-07:00,2170.0,14300.0
2014-05-28 17:00:00-07:00,2045.0,15400.0
2014-05-28 17:30:00-07:00,1755.0,16300.0
2014-05-28 18:00:00-07:00,1680.0,17300.0
2014-05-28 18:30:00-07:00,1430.0,18050.0
2014-05-28 19:00:00-07:00,1165.0,18550.0
2014-05-28 19:30:00-07:00,748.0,19100.0
2014-05-29 07:00:00-07:00,17.619999647140503,2.689999971538782
2014-05-29 07:30:00-07:00,73.5999984741211,24.550000190734863
2014-05-29 08:00:00-07:00,113.0,72.64999961853027
2014-05-29 08:30:00-07:00,191.5,152.0
2014-05-29 09:00:00-07:00,373.0,282.0
2014-05-29 09:30:00-07:00,637.0,579.0
2014-05-29 10:00:00-07:00,967.5,945.5
2014-05-29 10:30:00-07:00,1185.0,1450.0
2014-05-29 11:00:00-07:00,1455.0,2180.0
2014-05-29 11:30:00-07:00,1705.0,2940.0
2014-05-29 12:00:00-07:00,1805.0,3805.0
2014-05-29 12:30:00-07:00,2030.0,4845.0
2014-05-29 13:00:00-07:00,2145.0,5890.0
2014-05-29 13:30:00-07:00,2145.0,6945.0
2014-05-29 14:00:00-07:00,2265.0,8125.0
2014-05-29 14:30:00-07:00,2220.0,9240.0
2014-05-29 15:00:00-07:00,2285.0,10400.0
2014-05-29 15:30:00-07:00,2255.0,11550.0
2014-05-29 16:00:00-07:00,2185.0,12650.0
2014-05-29 16:30:00-07:00,2115.0,13750.0
2014-05-29 17:00:00-07:00,1990.0,14750.0
2014-05-29 17:30:00-07:00,1810.0,15700.0
2014-05-29 18:00:00-07:00,1600.0,16600.0
2014-05-29 18:30:00-07:00,1375.0,17300.0
2014-05-29 19:00:00-07:00,1110.0,17950.0
2014-05-29 19:30:00-07:00,564.5,18350.0
2014-05-30 07:00:00-07:00,23.209999561309814,1.990000014193356
2014-05-30 07:30:00-07:00,90.6500015258789,28.34999942779541
2014-05-30 08:00:00-07:00,148.5,88.29999923706055
2014-05-30 08:30:00-07:00,261.5,188.0
2014-05-30 09:00:00-07:00,398.5,360.5
2014-05-30 09:30:00-07:00,664.5,634.5
2014-05-30 10:00:00-07:00,968.5,1057.0
2014-05-30 10:30:00-07:00,1250.0,1630.0
2014-05-30 11:00:00-07:00,1490.0,2320.0
2014-05-30 11:30:00-07:00,1720.0,3135.0
2014-05-30 12:00:00-07:00,1890.0,4055.0
2014-05-30 12:30:00-07:00,1965.0,5030.0
2014-05-30 13:00:00-07:00,2135.0,6110.0
2014-05-30 13:30:00-07:00,2195.0,7190.0
2014-05-30 14:00:00-07:00,2250.0,8325.0
2014-05-30 14:30:00-07:00,2305.0,9465.0
2014-05-30 15:00:00-07:00,2280.0,10600.0
2014-05-30 15:30:00-07:00,2250.0,11750.0
2014-05-30 16:00:00-07:00,2180.0,12850.0
2014-05-30 16:30:00-07:00,2045.0,13800.0
2014-05-30 17:00:00-07:00,1985.0,14950.0
2014-05-30 17:30:00-07:00,1770.0,15900.0
2014-05-30 18:00:00-07:00,1640.0,16700.0
2014-05-30 18:30:00-07:00,1385.0,17500.0
2014-05-30 19:00:00-07:00,1082.5,18000.0
2014-05-30 19:30:00-07:00,747.0,18500.0
2014-05-31 07:00:00-07:00,13.100000381469727,0.8999999761581421
2014-05-31 07:30:00-07:00,62.25,18.140000343322754
2014-05-31 08:00:00-07:00,139.5,72.79999923706055
2014-05-31 08:30:00-07:00,275.5,177.0
2014-05-31 09:00:00-07:00,415.0,341.0
2014-05-31 09:30:00-07:00,680.0,631.0
2014-05-31 10:00:00-07:00,1007.5,1070.5
2014-05-31 10:30:00-07:00,1300.0,1665.0
2014-05-31 11:00:00-07:00,1525.0,2300.0
2014-05-31 11:30:00-07:00,1730.0,3090.0
2014-05-31 12:00:00-07:00,1915.0,3995.0
2014-05-31 12:30:00-07:00,2010.0,4995.0
2014-05-31 13:00:00-07:00,2165.0,6095.0
2014-05-31 13:30:00-07:00,2235.0,7200.0
2014-05-31 14:00:00-07:00,2285.0,8325.0
2014-05-31 14:30:00-07:00,2280.0,9490.0
2014-05-31 15:00:00-07:00,2270.0,10600.0
2014-05-31 15:30:00-07:00,2240.0,11800.0
2014-05-31 16:00:00-07:00,2170.0,12850.0
2014-05-31 16:30:00-07:00,2095.0,13950.0
2014-05-31 17:00:00-07:00,1955.0,14950.0
2014-05-31 17:30:00-07:00,1825.0,15900.0
2014-05-31 18:00:00-07:00,1580.0,16750.0
2014-05-31 18:30:00-07:00,1405.0,17500.0
2014-05-31 19:00:00-07:00,1140.0,18150.0
2014-05-31 19:30:00-07:00,753.0,18600.0
2014-06-01 07:00:00-07:00,27.15000057220459,2.4150001145899296
2014-06-01 07:30:00-07:00,74.20000076293945,25.950000762939453
2014-06-01 08:00:00-07:00,106.3499984741211,72.0
2014-06-01 08:30:00-07:00,183.0,141.5
2014-06-01 09:00:00-07:00,397.0,292.5
2014-06-01 09:30:00-07:00,670.5,570.0
2014-06-01 10:00:00-07:00,971.5,994.5
2014-06-01 10:30:00-07:00,1255.0,1570.0
2014-06-01 11:00:00-07:00,1450.0,2240.0
2014-06-01 11:30:00-07:00,1700.0,3090.0
2014-06-01 12:00:00-07:00,1880.0,4000.0
2014-06-01 12:30:00-07:00,2010.0,4965.0
2014-06-01 13:00:00-07:00,2120.0,6035.0
2014-06-01 13:30:00-07:00,2185.0,7115.0
2014-06-01 14:00:00-07:00,2155.0,8180.0
2014-06-01 14:30:00-07:00,2245.0,9335.0
2014-06-01 15:00:00-07:00,2160.0,10380.0
2014-06-01 15:30:00-07:00,2200.0,11600.0
2014-06-01 16:00:00-07:00,2150.0,12700.0
2014-06-01 16:30:00-07:00,2050.0,13750.0
2014-06-01 17:00:00-07:00,1945.0,14700.0
2014-06-01 17:30:00-07:00,1690.0,15400.0
2014-06-01 18:00:00-07:00,1555.0,16450.0
2014-06-01 18:30:00-07:00,1380.0,17250.0
2014-06-01 19:00:00-07:00,1165.0,17750.0
2014-06-01 19:30:00-07:00,831.5,18300.0
2014-06-02 07:00:00-07:00,20.294999599456787,3.195000037550926
2014-06-02 07:30:00-07:00,73.10000228881836,29.90000057220459
2014-06-02 08:00:00-07:00,130.0,82.3499984741211
2014-06-02 08:30:00-07:00,204.0,165.5
2014-06-02 09:00:00-07:00,408.5,324.0
2014-06-02 09:30:00-07:00,670.0,579.0
2014-06-02 10:00:00-07:00,955.5,968.0
2014-06-02 10:30:00-07:00,1255.0,1540.0
2014-06-02 11:00:00-07:00,1470.0,2220.0
2014-06-02 11:30:00-07:00,1690.0,3045.0
2014-06-02 12:00:00-07:00,1920.0,4005.0
2014-06-02 12:30:00-07:00,1995.0,4985.0
2014-06-02 13:00:00-07:00,2170.0,6090.0
2014-06-02 13:30:00-07:00,2260.0,7200.0
2014-06-02 14:00:00-07:00,2310.0,8305.0
2014-06-02 14:30:00-07:00,2300.0,9520.0
2014-06-02 15:00:00-07:00,2310.0,10700.0
2014-06-02 15:30:00-07:00,2285.0,11800.0
2014-06-02 16:00:00-07:00,2225.0,12950.0
2014-06-02 16:30:00-07:00,2135.0,14050.0
2014-06-02 17:00:00-07:00,2035.0,15100.0
2014-06-02 17:30:00-07:00,1865.0,16050.0
2014-06-02 18:00:00-07:00,1675.0,16950.0
2014-06-02 18:30:00-07:00,1445.0,17700.0
2014-06-02 19:00:00-07:00,1195.0,18350.0
2014-06-02 19:30:00-07:00,765.0,18850.0
2014-06-03 07:00:00-07:00,16.535000026226044,1.7050000475719571
2014-06-03 07:30:00-07:00,64.54999923706055,22.40000009536743
2014-06-03 08:00:00-07:00,130.0,72.80000114440918
2014-06-03 08:30:00-07:00,224.0,163.5
2014-06-03 09:00:00-07:00,379.0,318.5
2014-06-03 09:30:00-07:00,686.0,585.0
2014-06-03 10:00:00-07:00,948.5,986.5
2014-06-03 10:30:00-07:00,1280.0,1575.0
2014-06-03 11:00:00-07:00,1535.0,2285.0
2014-06-03 11:30:00-07:00,1700.0,3110.0
2014-06-03 12:00:00-07:00,1930.0,4070.0
2014-06-03 12:30:00-07:00,2065.0,5065.0
2014-06-03 13:00:00-07:00,2165.0,6130.0
2014-06-03 13:30:00-07:00,2230.0,7260.0
2014-06-03 14:00:00-07:00,2270.0,8350.0
2014-06-03 14:30:00-07:00,2265.0,9440.0
2014-06-03 15:00:00-07:00,2250.0,10650.0
2014-06-03 15:30:00-07:00,2215.0,11800.0
2014-06-03 16:00:00-07:00,2145.0,12850.0
2014-06-03 16:30:00-07:00,2055.0,13950.0
2014-06-03 17:00:00-07:00,1900.0,14900.0
